BGC	Accession ID	Description	Product Prediction	BiG-SCAPE class	Organism	Taxonomy
BGC0000864	BGC0000864	Moritella marina genes, complete cds, similar to eicosapentaenoic acid synthesis gene cluster	hglE-KS.T1PKS.PUFA	Others	Moritella marina ATCC 15381	Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Moritellaceae,Moritella
BGC0000935	BGC0000935	Streptomyces antibioticus strain Tu 2706 plasmid esmeraldin biosynthetic gene cluster, complete sequence	PKS-like.T1PKS.phenazine	Others	Streptomyces antibioticus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000935.1	BGC0000935.1	Esmeraldin biosynthetic gene cluster	t1pks.phenazine	Others	Streptomyces antibioticus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000954.1	BGC0000954.1	Ajudazol biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Chondromyces crocatus	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sorangiineae,Polyangiaceae,Chondromyces
BGC0000955.1	BGC0000955.1	Althiomycin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Myxococcus xanthus	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Myxococcaceae,Myxococcus
BGC0000957.1	BGC0000957.1	Ansatrienin (mycotrienin) biosynthetic gene cluster	t1pks	PKSI	Streptomyces sp. XZQH13	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000958.1	BGC0000958.1	Antimycin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Streptomyces sp. S4	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000959.1	BGC0000959.1	Aspyridone biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Aspergillus nidulans FGSC A4	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0000960.1	BGC0000960.1	Azinomycin B biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Streptomyces sahachiroi	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000961	BGC0000961	Burkholderia thailandensis E264 chromosome II, complete sequence	hserlactone.T1PKS.NRPS	Others	Burkholderia thailandensis E264	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,pseudomallei group
BGC0000961.1	BGC0000961.1	Bactobolin biosynthetic gene cluster	hserlactone.nrps.t1pks	Others	Burkholderia thailandensis E264	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,pseudomallei group
BGC0000962.1	BGC0000962.1	Barbamide biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Lyngbya majuscula	Bacteria,Cyanobacteria,Oscillatoriophycideae,Oscillatoriales,Lyngbya
BGC0000963.1	BGC0000963.1	Bleomycin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Streptomyces verticillus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000965.1	BGC0000965.1	C-1027 biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Streptomyces globisporus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000966.1	BGC0000966.1	Caerulomycin A biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Actinoalloteichus sp. WH1-2216-6	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Pseudonocardineae,Pseudonocardiaceae,Actinoalloteichus
BGC0000968.1	BGC0000968.1	Chaetoglobosin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Penicillium expansum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Penicillium
BGC0000969.1	BGC0000969.1	Chondramide biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Chondromyces crocatus	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sorangiineae,Polyangiaceae,Chondromyces
BGC0000970.1	BGC0000970.1	Chondrochloren biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Chondromyces crocatus	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sorangiineae,Polyangiaceae,Chondromyces
BGC0000971.1	BGC0000971.1	Cinnabaramide biosynthetic gene cluster	transatpks.nrps.t1pks	PKS-NRP_Hybrids	Streptomyces sp. JS360	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000972.1	BGC0000972.1	Colibactin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Escherichia coli	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia
BGC0000973.1	BGC0000973.1	Collismycin A biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Streptomyces sp. CS40	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000974.1	BGC0000974.1	Crocacin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Chondromyces crocatus	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sorangiineae,Polyangiaceae,Chondromyces
BGC0000975.1	BGC0000975.1	Cryptophycin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Nostoc sp. ATCC 53789	Bacteria,Cyanobacteria,Nostocales,Nostocaceae,Nostoc
BGC0000976.1	BGC0000976.1	Curacin biosynthetic gene cluster	nrps.t1pks.t2pks	PKS-NRP_Hybrids	Moorea producens 3L	Bacteria,Cyanobacteria,Oscillatoriophycideae,Oscillatoriales,Moorea
BGC0000977	BGC0000977	Aspergillus oryzae cpaT, cpaM, cpaH, cpaO, cpaD, cpaA, cpaR genes for putative MFS multidrug transporter, hypothetical protein, cytochrome P450, FAD-dependent oxidoreductase, dimethylallyltryptophan synthase, PKS-NRPS hybrid, putative C6 transcription factor, complete cds	T1PKS.NRPS.indole	Others	Aspergillus oryzae	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus subgen. Circumdati
BGC0000977.1	BGC0000977.1	Cyclopiazonic acid biosynthetic gene cluster	terpene.nrps.t1pks	Others	Aspergillus oryzae	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0000978.1	BGC0000978.1	Cylindrospermopsin biosynthetic gene cluster	t1pks	PKSI	Cylindrospermopsis raciborskii AWT205	Bacteria,Cyanobacteria,Nostocales,Nostocaceae,Cylindrospermopsis
BGC0000979.1	BGC0000979.1	Cylindrospermopsin biosynthetic gene cluster	t1pks	PKSI	Aphanizomenon sp. 10E9	Bacteria,Cyanobacteria,Nostocales,Nostocaceae,Aphanizomenon
BGC0000980.1	BGC0000980.1	Cylindrospermopsin biosynthetic gene cluster	t1pks	PKSI	Aphanizomenon sp. 22D11	Bacteria,Cyanobacteria,Nostocales,Nostocaceae,Aphanizomenon
BGC0000981.1	BGC0000981.1	Cylindrospermopsin biosynthetic gene cluster	t1pks	PKSI	Aphanizomenon sp. 10E6	Bacteria,Cyanobacteria,Nostocales,Nostocaceae,Aphanizomenon
BGC0000982.1	BGC0000982.1	Cystothiazole A biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Cystobacter fuscus	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Cystobacteraceae,Cystobacter
BGC0000983.1	BGC0000983.1	Cytochalasin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Aspergillus clavatus NRRL 1	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0000984.1	BGC0000984.1	Delftibactin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Delftia acidovorans SPH-1	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Delftia
BGC0000986	BGC0000986	TPA_exp: Stigmatella aurantiaca DW4/3-1 Dkxanthene biosynthetic gene cluster	RiPP-like.T1PKS.NRPS	Others	Stigmatella aurantiaca DW4/3-1	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Archangiaceae,Stigmatella
BGC0000986.1	BGC0000986.1	Dkxanthene biosynthetic gene cluster	nrps.t1pks.bacteriocin	Others	Stigmatella aurantiaca DW4/3-1	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Cystobacteraceae,Stigmatella
BGC0000988.1	BGC0000988.1	Epothilone biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Sorangium cellulosum	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sorangiineae,Polyangiaceae,Sorangium
BGC0000989.1	BGC0000989.1	Epothilone biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Sorangium cellulosum So0157-2	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sorangiineae,Polyangiaceae,Sorangium
BGC0000990.1	BGC0000990.1	Epothilone biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Sorangium cellulosum	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sorangiineae,Polyangiaceae,Sorangium
BGC0000991.1	BGC0000991.1	Epothilone biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Sorangium cellulosum	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sorangiineae,Polyangiaceae,Sorangium
BGC0000992	BGC0000992	Fusarium heterosporum strain ATCC 74349 fusaridione A gene cluster, complete sequence	T1PKS.NRPS.indole	Others	Fusarium heterosporum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Nectriaceae,Fusarium,Fusarium heterosporum species complex
BGC0000992.1	BGC0000992.1	Fusaridione A biosynthetic gene cluster	terpene.nrps.t1pks	Others	Fusarium heterosporum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Nectriaceae,Fusarium
BGC0000994.1	BGC0000994.1	FK520 biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Streptomyces hygroscopicus subsp. ascomyceticus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000996.1	BGC0000996.1	Frontalamides biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Streptomyces sp. SPB78	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000997.1	BGC0000997.1	Glidobactin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	[Polyangium] brachysporum	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales
BGC0000998.1	BGC0000998.1	Guadinomine biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Streptomyces sp. K01-0509	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000999.1	BGC0000999.1	Heat-stable antifungal factor biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Lysobacter enzymogenes	Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter
BGC0001000.1	BGC0001000.1	Hectochlorin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Lyngbya majuscula	Bacteria,Cyanobacteria,Oscillatoriophycideae,Oscillatoriales,Lyngbya
BGC0001001.1	BGC0001001.1	Jamaicamide biosynthetic gene cluster	nrps.t1pks.t2pks	PKS-NRP_Hybrids	Lyngbya majuscula	Bacteria,Cyanobacteria,Oscillatoriophycideae,Oscillatoriales,Lyngbya
BGC0001002	BGC0001002	Streptomyces roseoverticillatus DNA, contains jaw123456789 gene cluster, strain: HP-891	T1PKS	PKSI	Streptomyces roseoverticillatus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001002.1	BGC0001002.1	Jawsamycin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Streptomyces roseoverticillatus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0001003.1	BGC0001003.1	Lipomycin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Streptomyces aureofaciens	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0001004	BGC0001004	Streptomyces sp. SCSIO 01127 macrolide glycosyltransferase and conserved hypothetical protein genes, complete cds; lobophorin biosynthetic gene cluster, complete sequence; and acetyltransferase and transposase genes, complete cds	oligosaccharide.T1PKS	Others	Streptomyces sp. SCSIO 01127	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001004.1	BGC0001004.1	Lobophorin biosynthetic gene cluster	oligosaccharide.t1pks	Others	Streptomyces sp. SCSIO 01127	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0001006.1	BGC0001006.1	Lymphostin biosynthetic gene cluster	t1pks	PKSI	Salinispora tropica CNB-440	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Micromonosporineae,Micromonosporaceae,Salinispora
BGC0001007.1	BGC0001007.1	Lymphostin biosynthetic gene cluster	t1pks	PKSI	Salinispora arenicola CNS-205	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Micromonosporineae,Micromonosporaceae,Salinispora
BGC0001008.1	BGC0001008.1	Maduropeptin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Actinomadura madurae	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptosporangineae,Thermomonosporaceae,Actinomadura
BGC0001009.1	BGC0001009.1	Melithiazol biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Melittangium lichenicola	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Cystobacteraceae,Melittangium
BGC0001010.1	BGC0001010.1	Melithiazol biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Melittangium lichenicola	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Cystobacteraceae,Melittangium
BGC0001011.1	BGC0001011.1	Meridamycin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Streptomyces sp. NRRL 30748	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0001012.1	BGC0001012.1	Meridamycin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Streptomyces violaceusniger	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0001013.1	BGC0001013.1	Meridamycin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Streptomyces sp.	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0001014.1	BGC0001014.1	Micacocidin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Ralstonia solanacearum GMI1000	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia
BGC0001015.1	BGC0001015.1	Microcystin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Planktothrix agardhii NIVA-CYA 126/8	Bacteria,Cyanobacteria,Oscillatoriophycideae,Oscillatoriales,Planktothrix
BGC0001016.1	BGC0001016.1	Microcystin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Anabaena sp. 90	Bacteria,Cyanobacteria,Nostocales,Nostocaceae,Anabaena
BGC0001017.1	BGC0001017.1	Microcystin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Microcystis aeruginosa PCC 7806	Bacteria,Cyanobacteria,Oscillatoriophycideae,Chroococcales,Microcystis
BGC0001019.1	BGC0001019.1	Microsclerodermins biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Sorangium cellulosum	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sorangiineae,Polyangiaceae,Sorangium
BGC0001022.1	BGC0001022.1	Myxalamid biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Stigmatella aurantiaca	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Cystobacteraceae,Stigmatella
BGC0001023.1	BGC0001023.1	Myxochromide biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Stigmatella aurantiaca	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Cystobacteraceae,Stigmatella
BGC0001024.1	BGC0001024.1	Myxothiazol biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Stigmatella aurantiaca DW4/3-1	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Cystobacteraceae,Stigmatella
BGC0001026.1	BGC0001026.1	NG-391 biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Metarhizium anisopliae	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Clavicipitaceae,mitosporic Clavicipitaceae,Metarhizium
BGC0001028.1	BGC0001028.1	Nostopeptolide biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Nostoc sp. GSV224	Bacteria,Cyanobacteria,Nostocales,Nostocaceae,Nostoc
BGC0001029.1	BGC0001029.1	Nostophycin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Nostoc sp. 152	Bacteria,Cyanobacteria,Nostocales,Nostocaceae,Nostoc
BGC0001030.1	BGC0001030.1	Ochratoxin A biosynthetic gene cluster	t1pks	PKSI	Penicillium nordicum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Penicillium
BGC0001033.1	BGC0001033.1	Paenilamicin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Paenibacillus larvae subsp. larvae DSM 25430	Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus
BGC0001034.1	BGC0001034.1	Pellasoren biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Sorangium cellulosum	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sorangiineae,Polyangiaceae,Sorangium
BGC0001035	BGC0001035	Glarea lozoyensis ATCC 20868 chromosome Unknown GLAREA13, whole genome shotgun sequence	betalactone.T1PKS.NRPS	Others	Glarea lozoyensis ATCC 20868	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Helotiales,Helotiaceae,Glarea
BGC0001035.1	BGC0001035.1	Pneumocandin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Glarea lozoyensis ATCC 20868	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Helotiales,Helotiaceae,Glarea
BGC0001036.1	BGC0001036.1	Polyoxypeptin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Streptomyces sp. MK498-98F14	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0001037.1	BGC0001037.1	Pseurotin A biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Aspergillus fumigatus Af293	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0001038	BGC0001038	Nonomuraea spiralis strain IMC A-0156 pyralomicin biosynthetic gene cluster, complete sequence	amglyccycl.T1PKS	Others	Nonomuraea spiralis	Bacteria,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Nonomuraea
BGC0001038.1	BGC0001038.1	Pyralomicin biosynthetic gene cluster	amglyccycl.t1pks	Others	Nonomuraea spiralis	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptosporangineae,Streptosporangiaceae,Nonomuraea
BGC0001039.1	BGC0001039.1	Pyridomycin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Streptomyces pyridomyceticus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0001040.1	BGC0001040.1	Rapamycin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Streptomyces rapamycinicus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0001041.1	BGC0001041.1	Salinosporamide biosynthetic gene cluster	nrps.transatpks.t1pks	PKS-NRP_Hybrids	Salinispora tropica CNB-440	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Micromonosporineae,Micromonosporaceae,Salinispora
BGC0001042.1	BGC0001042.1	Sanglifehrin A biosynthetic gene cluster	nrps.t1pks.hglks	PKS-NRP_Hybrids	Streptomyces flaveolus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0001043.1	BGC0001043.1	SGR PTMs biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Streptomyces griseus subsp. griseus NBRC 13350	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0001044.1	BGC0001044.1	Sirodesmin biosynthetic gene cluster	terpene.nrps.t1pks	Others	Leptosphaeria maculans	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Pleosporomycetidae,Pleosporales,Pleosporineae,Leptosphaeriaceae,Leptosphaeria,Leptosphaeria maculans complex
BGC0001046	BGC0001046	Streptomyces lydicus streptolydigin biosynthesis gene cluster, strain NRRL 2433	terpene.T1PKS.NRPS	Others	Streptomyces lydicus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001046.1	BGC0001046.1	Streptolydigin biosynthetic gene cluster	terpene.nrps.t1pks	Others	Streptomyces lydicus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0001047.1	BGC0001047.1	Syringolin A biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Pseudomonas syringae	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0001048.1	BGC0001048.1	Tallysomycin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Streptoalloteichus hindustanus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Pseudonocardineae,Pseudonocardiaceae,Streptoalloteichus
BGC0001049.1	BGC0001049.1	Tenellin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Beauveria bassiana	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Cordycipitaceae,Beauveria
BGC0001051.1	BGC0001051.1	Thuggacin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Sorangium cellulosum	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sorangiineae,Polyangiaceae,Sorangium
BGC0001052.1	BGC0001052.1	Tirandamycin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Streptomyces sp. 307-9	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
