BGC	Accession ID	Description	Product Prediction	BiG-SCAPE class	Organism	Taxonomy
BGC0000813.1	BGC0000813.1	K-252a biosynthetic gene cluster	indole	Others	Nonomuraea longicatena	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptosporangineae,Streptosporangiaceae,Nonomuraea
BGC0000814	BGC0000814	Nonomuraea longicatena strain NRRL15532 putative transcriptional regulator gene, partial cds; putative amidase, integral membrane protein, putative threonine synthase, ATP-dependent RNA helicase, and putative ArsR family transcriptional regulator genes, complete cds; K-252a biosynthetic gene cluster, complete sequence; and putative peptide transport system secreted peptide binding protein, putative peptide transport system permease, putative peptide transport permease, putative ABC transporter ATP-binding protein, and putative peptide transport ATP-binding protein genes, complete cds	indole	Others	Nonomuraea longicatena	Bacteria,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Nonomuraea
BGC0000814.1	BGC0000814.1	K-252a biosynthetic gene cluster	indole	Others	Nonomuraea longicatena	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptosporangineae,Streptosporangiaceae,Nonomuraea
BGC0000815	BGC0000815	Neotyphodium uncinatum isolate e167 LOL-1 loline alkaloid production gene cluster, complete sequence		Others	Epichloe uncinata	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Clavicipitaceae,Epichloe
BGC0000815.1	BGC0000815.1	Loline alkaloids biosynthetic gene cluster	other	Others	Neotyphodium uncinatum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Clavicipitaceae,mitosporic Clavicipitaceae,Neotyphodium
BGC0000816	BGC0000816	Malbranchea aurantiaca strain RRC1813 malbrancheamide biosynthetic gene cluster, partial sequence	NRPS.indole	Others	Malbranchea aurantiaca	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Onygenales,Onygenaceae,Malbranchea
BGC0000816.1	BGC0000816.1	Malbrancheamide biosynthetic gene cluster	terpene.nrps	Others	Malbranchea aurantiaca	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Onygenales,mitosporic Onygenales,Malbranchea
BGC0000817	BGC0000817	Uncultured bacterium clone NM343 methylarcyriarubin tryptophan dimer gene cluster, partial sequence	indole	Others	uncultured bacterium	Bacteria,environmental samples
BGC0000817.1	BGC0000817.1	Methylarcyriarubin biosynthetic gene cluster	indole	Others	uncultured bacterium	Bacteria,environmental samples
BGC0000818	BGC0000818	UNVERIFIED: Aspergillus versicolor strain NRRL35600 +notoamide biosynthetic gene cluster, partial sequence	NRPS.indole	Others	Aspergillus versicolor	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus subgen. Nidulantes
BGC0000818.1	BGC0000818.1	Notoamide biosynthetic gene cluster	terpene.nrps	Others	Aspergillus versicolor	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0000819	BGC0000819	Penicillium fellutanum strain ATCC 20841 paraherquamide biosynthetic gene cluster, partial sequence	NRPS.indole	Others	Penicillium fellutanum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Penicillium
BGC0000819.1	BGC0000819.1	Paraherquamide biosynthetic gene cluster	terpene.nrps	Others	Penicillium fellutanum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Penicillium
BGC0000820	BGC0000820	Streptomyces griseofuscus strain NRRL 5324 physostigmine biosynthetic gene cluster, complete sequence		Others	Streptomyces griseofuscus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000820.1	BGC0000820.1	Physostigmine biosynthetic gene cluster	other	Others	Streptomyces griseofuscus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000821	BGC0000821	Lechevalieria aerocolonigenes rebeccamycin biosynthetic gene cluster, complete cds	indole	Others	Lentzea aerocolonigenes	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Lentzea
BGC0000821.1	BGC0000821.1	Rebeccamycin biosynthetic gene cluster	indole	Others	Lechevalieria aerocolonigenes	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Pseudonocardineae,Pseudonocardiaceae,Lechevalieria
BGC0000822.1	BGC0000822.1	Rebeccamycin biosynthetic gene cluster	indole	Others	Lechevalieria aerocolonigenes	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Pseudonocardineae,Pseudonocardiaceae,Lechevalieria
BGC0000823.1	BGC0000823.1	Rebeccamycin biosynthetic gene cluster	indole	Others	Lechevalieria aerocolonigenes	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Pseudonocardineae,Pseudonocardiaceae,Lechevalieria
BGC0000824.1	BGC0000824.1	Scytonemin biosynthetic gene cluster	other	Others	Nostoc punctiforme PCC 73102	Bacteria,Cyanobacteria,Nostocales,Nostocaceae,Nostoc
BGC0000825	BGC0000825	Streptomyces sp. TP-A0274 staurosporine biosynthetic gene cluster (staR, staB, staA, staN, staG, staO, staD, staP, staMA, staJ, staK, staI, staE, staMB), complete cds	indole	Others	Streptomyces sp. TP-A0274	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000825.1	BGC0000825.1	Staurosporine biosynthetic gene cluster	indole	Others	Streptomyces sp. TP-A0274	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000826	BGC0000826	Streptomyces clavuligerus ATCC 27064 plasmid pSCL4, whole genome shotgun sequence	indole	Others	Streptomyces clavuligerus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000826.1	BGC0000826.1	Staurosporine biosynthetic gene cluster	indole	Others	Streptomyces clavuligerus ATCC 27064	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000827	BGC0000827	Salinispora arenicola CNS-205, complete genome	indole	Others	Salinispora arenicola CNS-205	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Salinispora
BGC0000827.1	BGC0000827.1	Staurosporine biosynthetic gene cluster	indole	Others	Salinispora arenicola CNS-205	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Micromonosporineae,Micromonosporaceae,Salinispora
BGC0000828.1	BGC0000828.1	Violacein biosynthetic gene cluster	indole	Others	Chromobacterium violaceum	Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Chromobacteriaceae,Chromobacterium
BGC0000829	BGC0000829	Chromobacterium violaceum violacein biosynthetic gene cluster, complete sequence	indole	Others	Chromobacterium violaceum	Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Chromobacteriaceae,Chromobacterium
BGC0000829.1	BGC0000829.1	Violacein biosynthetic gene cluster	indole	Others	Chromobacterium violaceum	Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Chromobacteriaceae,Chromobacterium
BGC0000830	BGC0000830	Uncultured bacterium violacein gene cluster, complete sequence	indole	Others	uncultured bacterium	Bacteria,environmental samples
BGC0000830.1	BGC0000830.1	Violacein biosynthetic gene cluster	indole	Others	uncultured bacterium	Bacteria,environmental samples
BGC0000831	BGC0000831	Duganella sp. B2 violacein biosynthetic gene cluster, complete sequence	indole	Others	Duganella sp. B2	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia group,Duganella,unclassified Duganella
BGC0000831.1	BGC0000831.1	Violacein biosynthetic gene cluster	indole	Others	Duganella sp. B2	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Duganella
BGC0000832	BGC0000832	Streptomyces roseochromogenes subsp. oscitans clorobiocin biosynthetic gene cluster, complete sequence	PKS-like.aminocoumarin	Others	Streptomyces roseochromogenus subsp. oscitans DS 12.976	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000832.1	BGC0000832.1	Clorobiocin biosynthetic gene cluster	aminocoumarin	Others	Streptomyces roseochromogenes subsp. oscitans DS 12.976	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000833	BGC0000833	Streptomyces rishiriensis strain DSM 40489 hypothetical protein gene, partial cds; putative FK506-binding protein gene, complete cds; coumermycin A1 biosynthetic gene cluster, complete sequence; and DNA gyrase subunit B (gyrB-Rc) and DNA gyrase subunit B (parYR) genes, complete cds	PKS-like.aminocoumarin	Others	Streptomyces rishiriensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000833.1	BGC0000833.1	Coumermycin A1 biosynthetic gene cluster	aminocoumarin	Others	Streptomyces rishiriensis	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000834	BGC0000834	Streptomyces niveus strain NCIMB 9219 novobiocin biosynthetic gene cluster, complete sequence; and GyrB_R (gyrB_R) gene, complete cds	aminocoumarin	Others	Streptomyces niveus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000834.1	BGC0000834.1	Novobiocin biosynthetic gene cluster	aminocoumarin	Others	Streptomyces niveus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000835.1	BGC0000835.1	Simocyclinone biosynthetic gene cluster	aminocoumarin	Others	Streptomyces antibioticus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000836	BGC0000836	Escherichia coli CFT073, complete genome	arylpolyene	Others	Escherichia coli CFT073	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia
BGC0000836.1	BGC0000836.1	APE Ec biosynthetic gene cluster	other	Others	Escherichia coli CFT073	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia
BGC0000837	BGC0000837	Vibrio fischeri ES114 chromosome I, complete sequence	arylpolyene	Others	Aliivibrio fischeri ES114	Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Aliivibrio
BGC0000837.1	BGC0000837.1	APE Vf biosynthetic gene cluster	other	Others	Vibrio fischeri ES114	Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Aliivibrio
BGC0000838	BGC0000838	Flavobacterium johnsoniae UW101, complete genome	arylpolyene.resorcinol	Others	Flavobacterium johnsoniae UW101	Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium
BGC0000838.1	BGC0000838.1	Flexirubin biosynthetic gene cluster	other	Others	Flavobacterium johnsoniae UW101	Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium
BGC0000839	BGC0000839	Chitinophaga pinensis DSM 2588, complete genome	arylpolyene	Others	Chitinophaga pinensis DSM 2588	Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Chitinophaga
BGC0000839.1	BGC0000839.1	Flexirubin biosynthetic gene cluster	other	Others	Chitinophaga pinensis DSM 2588	Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,Chitinophaga
BGC0000840	BGC0000840	Xanthomonas oryzae pv. oryzae xanthomonadin biosynthetic gene cluster, partial seqence		Others	Xanthomonas oryzae pv. oryzae	Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas
BGC0000840.1	BGC0000840.1	Xanthomonadin biosynthetic gene cluster	other	Others	Xanthomonas oryzae pv. oryzae	Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas
BGC0000841	BGC0000841	Streptomyces clavuligerus ATCC 27064 plasmid pSCL4, whole genome shotgun sequence	blactam	Others	Streptomyces clavuligerus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000841.1	BGC0000841.1	Alanylclavam biosynthetic gene cluster	blactam	Others	Streptomyces clavuligerus ATCC 27064	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000842	BGC0000842	Streptomyces argenteolus strain ATCC 11009 hypothetical protein and arabinofuranosidase genes, complete cds; and MM4550 gene cluster, complete sequence	blactam	Others	Streptomyces argenteolus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000842.1	BGC0000842.1	Carbapenem MM 4550 biosynthetic gene cluster	blactam	Others	Streptomyces argenteolus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000843	BGC0000843	Streptomyces clavuligerus ATCC 27064 chromosome, whole genome shotgun sequence	blactam	Others	Streptomyces clavuligerus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000843.1	BGC0000843.1	Clavams biosynthetic gene cluster	blactam	Others	Streptomyces clavuligerus ATCC 27064	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000844	BGC0000844	Streptomyces clavuligerus clavulanic acid biosynthetic gene cluster, partial sequence		Others	Streptomyces clavuligerus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000844.1	BGC0000844.1	Clavulanic acid biosynthetic gene cluster	other	Others	Streptomyces clavuligerus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000845	BGC0000845	Streptomyces clavuligerus ATCC 27064 supercont1.1 genomic scaffold, whole genome shotgun sequence	blactam	Others	Streptomyces clavuligerus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000845.1	BGC0000845.1	Clavulanic acid biosynthetic gene cluster	blactam	Others	Streptomyces clavuligerus ATCC 27064	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000846	BGC0000846	Pseudomonas syringae tabtoxin biosynthetic gene cluster, complete sequence	blactam	Others	Pseudomonas syringae	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0000846.1	BGC0000846.1	Tabtoxin biosynthetic gene cluster	blactam	Others	Pseudomonas syringae	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0000847	BGC0000847	Streptomyces cattleya thienamycin gene cluster	blactam	Others	Streptomyces cattleya	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000847.1	BGC0000847.1	Thienamycin biosynthetic gene cluster	blactam	Others	Streptomyces cattleya	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000848	BGC0000848	Streptomyces griseus subsp. griseus NBRC 13350 DNA, complete genome	butyrolactone	Others	Streptomyces griseus subsp. griseus NBRC 13350	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000848.1	BGC0000848.1	A-factor biosynthetic gene cluster	butyrolactone	Others	Streptomyces griseus subsp. griseus NBRC 13350	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000849	BGC0000849	Streptomyces coelicolor A3(2) complete genome	butyrolactone	Others	Streptomyces coelicolor A3(2)	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces albidoflavus group
BGC0000849.1	BGC0000849.1	Gamma-butyrolactone biosynthetic gene cluster	butyrolactone	Others	Streptomyces coelicolor A3(2)	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces,Streptomyces albidoflavus group
BGC0000850	BGC0000850	Streptomyces acidiscabies 84.104 GBL gene cluster, complete sequence	butyrolactone	Others	Streptomyces acidiscabies	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000850.1	BGC0000850.1	Gamma-butyrolactone biosynthetic gene cluster	butyrolactone	Others	Streptomyces acidiscabies	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000851	BGC0000851	Streptomyces noursei putative tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase gene, partial cds; albonoursin biosynthetic gene cluster, complete sequence; and putative NADP-specific glutamate dehydrogenase gene, partial cds	CDPS	Others	Streptomyces noursei ATCC 11455	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000851.1	BGC0000851.1	Albonoursin biosynthetic gene cluster	other	Others	Streptomyces noursei ATCC 11455	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000852	BGC0000852	Bacillus pasteurii osmotically regulated ectoine biosynthesis gene cluster, complete sequence	ectoine	Others	Sporosarcina pasteurii	Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Sporosarcina
BGC0000852.1	BGC0000852.1	Ectoine biosynthetic gene cluster	ectoine	Others	Sporosarcina pasteurii	Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Sporosarcina
BGC0000853	BGC0000853	Streptomyces chrysomallus ectoine biosynthesis gene cluster, complete sequence	ectoine	Others	Streptomyces anulatus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000853.1	BGC0000853.1	Ectoine biosynthetic gene cluster	ectoine	Others	Streptomyces anulatus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000854	BGC0000854	Methylobacter alcaliphilus ectoine biosynthesis gene cluster, complete sequence; and putative ectoine hydroxylase (phy) gene, complete cds	ectoine	Others	Methylotuvimicrobium alcaliphilum 20Z	Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylotuvimicrobium
BGC0000854.1	BGC0000854.1	Ectoine biosynthetic gene cluster	ectoine	Others	Methylomicrobium alcaliphilum 20Z	Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium
BGC0000855	BGC0000855	Methylomicrobium kenyense strain AMO1 ectoine biosynthesis gene cluster, complete sequence	ectoine	Others	Methylotuvimicrobium kenyense	Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylotuvimicrobium
BGC0000855.1	BGC0000855.1	Ectoine biosynthetic gene cluster	ectoine	Others	Methylomicrobium kenyense	Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium
BGC0000856	BGC0000856	Methylophaga thalassica strain MT ectoine biosynthesis gene cluster, complete sequence; and aspartokinase (ask) gene, partial cds	ectoine	Others	Methylophaga thalassica	Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae,Methylophaga
BGC0000856.1	BGC0000856.1	Ectoine biosynthetic gene cluster	ectoine	Others	Methylophaga thalassica	Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae,Methylophaga
BGC0000857	BGC0000857	Methylophaga alcalica strain M8 putative transcriptional regulator gene, complete cds; ectoine biosynthesis gene cluster, complete sequence; and aspartokinase (ask) gene, partial cds	ectoine	Others	Methylophaga alcalica	Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae,Methylophaga
